student_id,age,gender,major,monthly_income,category,amount,necessity,payment_type,date
879,25,Male,Engineering,862,technology,262,No,UPI,2026-01-12
880,25,Male,Economics,1037,technology,241,No,Card,2026-01-13
881,19,Male,Engineering,505,technology,113,No,UPI,2026-01-14
882,24,Female,Psychology,1193,technology,216,No,Card,2026-01-15
883,18,Non-binary,Psychology,1452,technology,205,No,UPI,2026-01-16
884,24,Non-binary,Psychology,1422,technology,227,No,Card,2026-01-17
885,25,Male,Biology,717,technology,300,No,UPI,2026-01-18
886,24,Female,Economics,1333,technology,248,No,Card,2026-01-19
887,24,Female,Psychology,978,technology,130,No,UPI,2026-01-20
888,25,Male,Biology,1141,technology,258,No,Card,2026-01-21
889,22,Male,Biology,1399,technology,200,No,UPI,2026-01-22
890,24,Male,Psychology,1200,technology,238,No,Card,2026-01-23
891,21,Non-binary,Economics,1053,technology,176,No,UPI,2026-01-24
892,25,Non-binary,Biology,1118,technology,109,No,Card,2026-01-25
893,21,Male,Biology,1094,technology,134,No,UPI,2026-01-26
894,21,Non-binary,Psychology,1252,technology,64,No,Card,2026-01-27
895,18,Male,Psychology,686,technology,104,No,UPI,2026-01-28
896,18,Male,Economics,513,technology,124,No,Card,2026-01-01
897,25,Male,Biology,1174,technology,298,No,UPI,2026-01-02
898,24,Non-binary,Psychology,1224,technology,78,No,Card,2026-01-03
899,23,Non-binary,Biology,975,technology,127,No,UPI,2026-01-04
900,18,Male,Engineering,1435,technology,54,No,Card,2026-01-05
901,22,Male,Engineering,894,technology,286,No,UPI,2026-01-06
902,21,Non-binary,Economics,1168,technology,217,No,Card,2026-01-07
903,25,Male,Computer Science,1482,technology,268,No,UPI,2026-01-08
904,19,Non-binary,Psychology,1385,technology,231,No,Card,2026-01-09
905,20,Male,Computer Science,1476,technology,123,No,UPI,2026-01-10
906,22,Female,Economics,812,technology,162,No,Card,2026-01-11
907,18,Male,Psychology,1191,technology,229,No,UPI,2026-01-12
908,20,Male,Economics,1440,technology,90,No,Card,2026-01-13
909,24,Female,Biology,1447,technology,71,No,UPI,2026-01-14
910,21,Female,Computer Science,1030,technology,155,No,Card,2026-01-15
911,23,Female,Engineering,1034,technology,228,No,UPI,2026-01-16
912,20,Female,Economics,1406,technology,121,No,Card,2026-01-17
913,21,Non-binary,Biology,1086,technology,165,No,UPI,2026-01-18
914,25,Female,Psychology,1334,technology,228,No,Card,2026-01-19
915,25,Female,Engineering,507,technology,122,No,UPI,2026-01-20
916,21,Male,Engineering,1483,technology,142,No,Card,2026-01-21
917,20,Non-binary,Economics,888,technology,254,No,UPI,2026-01-22
918,23,Non-binary,Economics,1204,technology,237,No,Card,2026-01-23
919,23,Male,Economics,1047,technology,168,No,UPI,2026-01-24
920,21,Male,Psychology,1279,technology,236,No,Card,2026-01-25
921,19,Female,Economics,613,technology,83,No,UPI,2026-01-26
922,18,Male,Computer Science,1280,technology,141,No,Card,2026-01-27
923,25,Male,Economics,696,technology,232,No,UPI,2026-01-28
924,20,Female,Economics,1191,technology,75,No,Card,2026-01-01
925,24,Female,Biology,1287,technology,282,No,UPI,2026-01-02
926,23,Female,Engineering,1391,technology,100,No,Card,2026-01-03
927,23,Non-binary,Economics,1345,technology,207,No,UPI,2026-01-04
928,19,Non-binary,Computer Science,1344,technology,96,No,Card,2026-01-05
929,23,Non-binary,Economics,779,technology,192,No,UPI,2026-01-06
930,23,Female,Economics,1123,technology,258,No,Card,2026-01-07
931,22,Male,Economics,1038,technology,74,No,UPI,2026-01-08
932,22,Female,Computer Science,595,technology,244,No,Card,2026-01-09
933,25,Non-binary,Engineering,1345,technology,211,No,UPI,2026-01-10
934,19,Non-binary,Computer Science,534,technology,239,No,Card,2026-01-11
935,24,Non-binary,Computer Science,1176,technology,54,No,UPI,2026-01-12
936,20,Non-binary,Biology,836,technology,71,No,Card,2026-01-13
937,18,Female,Biology,1047,technology,193,No,UPI,2026-01-14
938,24,Female,Engineering,865,technology,234,No,Card,2026-01-15
939,18,Non-binary,Psychology,1148,technology,235,No,UPI,2026-01-16
940,21,Female,Engineering,696,technology,294,No,Card,2026-01-17
941,19,Female,Economics,778,technology,148,No,UPI,2026-01-18
942,22,Non-binary,Psychology,1140,technology,238,No,Card,2026-01-19
943,22,Female,Computer Science,557,technology,267,No,UPI,2026-01-20
944,24,Male,Computer Science,948,technology,216,No,Card,2026-01-21
945,24,Female,Engineering,1249,technology,241,No,UPI,2026-01-22
946,24,Non-binary,Economics,1092,technology,236,No,Card,2026-01-23
947,20,Female,Computer Science,717,technology,193,No,UPI,2026-01-24
948,19,Female,Computer Science,857,technology,299,No,Card,2026-01-25
949,18,Non-binary,Biology,1021,technology,56,No,UPI,2026-01-26
950,22,Female,Psychology,1056,technology,135,No,Card,2026-01-27
951,25,Male,Economics,758,technology,120,No,UPI,2026-01-28
952,21,Non-binary,Economics,653,technology,220,No,Card,2026-01-01
953,21,Male,Computer Science,643,technology,79,No,UPI,2026-01-02
954,25,Male,Engineering,668,technology,73,No,Card,2026-01-03
955,25,Female,Psychology,645,technology,74,No,UPI,2026-01-04
956,20,Female,Psychology,1020,technology,255,No,Card,2026-01-05
957,20,Non-binary,Computer Science,1128,technology,218,No,UPI,2026-01-06
958,22,Male,Economics,1186,technology,275,No,Card,2026-01-07
959,23,Female,Psychology,528,technology,151,No,UPI,2026-01-08
960,25,Male,Computer Science,774,technology,54,No,Card,2026-01-09
961,22,Male,Economics,1236,technology,297,No,UPI,2026-01-10
962,24,Non-binary,Biology,938,technology,196,No,Card,2026-01-11
963,22,Non-binary,Computer Science,1169,technology,105,No,UPI,2026-01-12
964,25,Male,Computer Science,1061,technology,265,No,Card,2026-01-13
965,24,Non-binary,Economics,514,technology,104,No,UPI,2026-01-14
966,19,Male,Engineering,1015,technology,289,No,Card,2026-01-15
967,18,Male,Computer Science,743,technology,275,No,UPI,2026-01-16
968,21,Male,Engineering,913,technology,69,No,Card,2026-01-17
969,24,Non-binary,Engineering,1142,technology,287,No,UPI,2026-01-18
970,25,Female,Psychology,868,technology,86,No,Card,2026-01-19
971,19,Non-binary,Engineering,1464,technology,168,No,UPI,2026-01-20
972,21,Female,Psychology,1260,technology,285,No,Card,2026-01-21
973,19,Male,Computer Science,1326,technology,220,No,UPI,2026-01-22
974,18,Female,Computer Science,1219,technology,77,No,Card,2026-01-23
975,19,Non-binary,Computer Science,1038,technology,270,No,UPI,2026-01-24
976,25,Male,Biology,1418,technology,283,No,Card,2026-01-25
977,18,Female,Engineering,1385,technology,229,No,UPI,2026-01-26
978,23,Female,Computer Science,553,technology,147,No,Card,2026-01-27
979,20,Male,Economics,1013,technology,84,No,UPI,2026-01-28
980,18,Non-binary,Engineering,1019,technology,170,No,Card,2026-01-01
981,24,Non-binary,Computer Science,669,technology,131,No,UPI,2026-01-02
982,19,Female,Computer Science,933,technology,269,No,Card,2026-01-03
983,20,Female,Psychology,1166,technology,243,No,UPI,2026-01-04
984,25,Non-binary,Economics,1197,technology,254,No,Card,2026-01-05
985,19,Female,Biology,973,technology,190,No,UPI,2026-01-06
986,23,Female,Computer Science,1381,technology,216,No,Card,2026-01-07
987,22,Male,Psychology,1082,technology,217,No,UPI,2026-01-08
988,23,Male,Engineering,1160,technology,279,No,Card,2026-01-09
989,22,Female,Computer Science,1011,technology,125,No,UPI,2026-01-10
990,20,Non-binary,Psychology,1412,technology,290,No,Card,2026-01-11
991,24,Non-binary,Psychology,1391,technology,187,No,UPI,2026-01-12
992,20,Male,Economics,1293,technology,67,No,Card,2026-01-13
993,20,Male,Psychology,1380,technology,283,No,UPI,2026-01-14
994,22,Male,Psychology,764,technology,86,No,Card,2026-01-15
995,22,Female,Biology,1346,technology,252,No,UPI,2026-01-16
996,19,Female,Biology,1407,technology,274,No,Card,2026-01-17
997,20,Male,Economics,957,technology,284,No,UPI,2026-01-18
998,22,Non-binary,Economics,1174,technology,190,No,Card,2026-01-19
999,24,Non-binary,Computer Science,541,technology,281,No,UPI,2026-01-20
0,19,Non-binary,Psychology,958,health,127,Yes,Card,2026-01-01
1,24,Female,Economics,1006,health,129,Yes,UPI,2026-01-02
2,24,Non-binary,Economics,734,health,112,Yes,Card,2026-01-03
3,23,Female,Computer Science,617,health,105,Yes,UPI,2026-01-04
4,20,Female,Computer Science,810,health,71,Yes,Card,2026-01-05
5,25,Non-binary,Computer Science,523,health,108,Yes,UPI,2026-01-06
6,23,Female,Engineering,1354,health,117,Yes,Card,2026-01-07
7,23,Female,Economics,631,health,56,Yes,UPI,2026-01-08
8,22,Non-binary,Computer Science,1402,health,172,Yes,Card,2026-01-09
9,18,Female,Computer Science,1423,health,34,Yes,UPI,2026-01-10
10,23,Male,Biology,762,health,66,Yes,Card,2026-01-11
11,25,Male,Engineering,1068,health,193,Yes,UPI,2026-01-12
12,21,Male,Economics,719,health,113,Yes,Card,2026-01-13
13,19,Female,Biology,1176,health,199,Yes,UPI,2026-01-14
14,24,Non-binary,Economics,1496,health,50,Yes,Card,2026-01-15
15,22,Non-binary,Computer Science,1227,health,154,Yes,UPI,2026-01-16
16,23,Female,Psychology,1419,health,185,Yes,Card,2026-01-17
17,21,Female,Computer Science,1454,health,74,Yes,UPI,2026-01-18
18,19,Female,Psychology,1487,health,181,Yes,Card,2026-01-19
19,20,Female,Engineering,1157,health,39,Yes,UPI,2026-01-20
20,19,Male,Psychology,1180,health,185,Yes,Card,2026-01-21
21,24,Male,Computer Science,516,health,73,Yes,UPI,2026-01-22
22,18,Non-binary,Biology,1225,health,60,Yes,Card,2026-01-23
23,24,Non-binary,Economics,582,health,113,Yes,UPI,2026-01-24
24,19,Female,Economics,1062,health,74,Yes,Card,2026-01-25
25,25,Female,Biology,1054,health,140,Yes,UPI,2026-01-26
26,20,Male,Economics,667,health,159,Yes,Card,2026-01-27
27,20,Female,Psychology,796,health,194,Yes,UPI,2026-01-28
28,24,Non-binary,Psychology,905,health,95,Yes,Card,2026-01-01
29,23,Non-binary,Engineering,531,health,104,Yes,UPI,2026-01-02
30,23,Non-binary,Economics,1426,health,105,Yes,Card,2026-01-03
31,23,Male,Psychology,1465,health,165,Yes,UPI,2026-01-04
32,24,Non-binary,Computer Science,522,health,89,Yes,Card,2026-01-05
33,25,Female,Economics,1338,health,183,Yes,UPI,2026-01-06
34,23,Male,Biology,1363,health,31,Yes,Card,2026-01-07
35,21,Male,Biology,1328,health,60,Yes,UPI,2026-01-08
36,22,Male,Engineering,1350,health,105,Yes,Card,2026-01-09
37,23,Non-binary,Computer Science,1309,health,54,Yes,UPI,2026-01-10
38,21,Female,Biology,965,health,96,Yes,Card,2026-01-11
39,20,Female,Engineering,600,health,74,Yes,UPI,2026-01-12
40,24,Female,Engineering,605,health,83,Yes,Card,2026-01-13
41,25,Male,Economics,804,health,44,Yes,UPI,2026-01-14
42,23,Female,Economics,1274,health,67,Yes,Card,2026-01-15
43,23,Male,Psychology,509,health,115,Yes,UPI,2026-01-16
44,23,Female,Economics,1285,health,34,Yes,Card,2026-01-17
45,18,Male,Computer Science,929,health,116,Yes,UPI,2026-01-18
46,25,Non-binary,Psychology,1163,health,31,Yes,Card,2026-01-19
47,19,Male,Psychology,1195,health,35,Yes,UPI,2026-01-20
48,25,Male,Psychology,1036,health,169,Yes,Card,2026-01-21
49,24,Female,Economics,588,health,62,Yes,UPI,2026-01-22
50,20,Female,Engineering,1377,health,200,Yes,Card,2026-01-23
51,21,Non-binary,Economics,1451,health,37,Yes,UPI,2026-01-24
52,19,Male,Computer Science,669,health,96,Yes,Card,2026-01-25
53,18,Male,Psychology,1294,health,107,Yes,UPI,2026-01-26
54,24,Non-binary,Engineering,941,health,45,Yes,Card,2026-01-27
55,22,Female,Engineering,1131,health,91,Yes,UPI,2026-01-28
56,24,Non-binary,Computer Science,854,health,191,Yes,Card,2026-01-01
57,20,Male,Economics,1158,health,55,Yes,UPI,2026-01-02
58,25,Non-binary,Biology,668,health,142,Yes,Card,2026-01-03
59,20,Female,Biology,695,health,93,Yes,UPI,2026-01-04
60,20,Male,Engineering,1375,health,46,Yes,Card,2026-01-05
61,23,Female,Engineering,1084,health,159,Yes,UPI,2026-01-06
62,18,Female,Biology,733,health,121,Yes,Card,2026-01-07
63,20,Non-binary,Economics,1061,health,40,Yes,UPI,2026-01-08
64,19,Female,Computer Science,1352,health,56,Yes,Card,2026-01-09
65,19,Male,Biology,1092,health,192,Yes,UPI,2026-01-10
66,24,Male,Economics,963,health,81,Yes,Card,2026-01-11
67,21,Female,Engineering,1204,health,85,Yes,UPI,2026-01-12
68,23,Male,Engineering,1184,health,30,Yes,Card,2026-01-13
69,22,Male,Economics,562,health,195,Yes,UPI,2026-01-14
70,19,Male,Economics,1218,health,101,Yes,Card,2026-01-15
71,21,Non-binary,Computer Science,1235,health,35,Yes,UPI,2026-01-16
72,23,Non-binary,Economics,1424,health,159,Yes,Card,2026-01-17
73,22,Female,Biology,1176,health,104,Yes,UPI,2026-01-18
74,25,Female,Engineering,1334,health,87,Yes,Card,2026-01-19
75,19,Female,Computer Science,1442,health,137,Yes,UPI,2026-01-20
76,22,Male,Computer Science,983,health,150,Yes,Card,2026-01-21
77,24,Female,Computer Science,914,health,94,Yes,UPI,2026-01-22
78,22,Non-binary,Economics,898,health,104,Yes,Card,2026-01-23
79,23,Non-binary,Economics,1164,health,107,Yes,UPI,2026-01-24
80,18,Female,Biology,1484,health,171,Yes,Card,2026-01-25
81,19,Female,Biology,1127,health,113,Yes,UPI,2026-01-26
82,24,Non-binary,Biology,1105,health,198,Yes,Card,2026-01-27
83,19,Male,Computer Science,1351,health,140,Yes,UPI,2026-01-28
84,22,Female,Biology,930,health,143,Yes,Card,2026-01-01
85,25,Non-binary,Computer Science,1346,health,145,Yes,UPI,2026-01-02
86,25,Non-binary,Computer Science,1240,health,112,Yes,Card,2026-01-03
87,25,Female,Computer Science,727,health,198,Yes,UPI,2026-01-04
88,20,Female,Economics,622,health,162,Yes,Card,2026-01-05
89,23,Male,Economics,800,health,183,Yes,UPI,2026-01-06
90,18,Non-binary,Psychology,1199,health,126,Yes,Card,2026-01-07
91,19,Male,Economics,1006,health,138,Yes,UPI,2026-01-08
92,23,Non-binary,Economics,1295,health,189,Yes,Card,2026-01-09
93,18,Male,Economics,1222,health,87,Yes,UPI,2026-01-10
94,18,Female,Computer Science,1384,health,185,Yes,Card,2026-01-11
95,18,Female,Engineering,1035,health,149,Yes,UPI,2026-01-12
96,20,Male,Economics,1395,health,172,Yes,Card,2026-01-13
97,18,Non-binary,Biology,767,health,175,Yes,UPI,2026-01-14
98,24,Female,Biology,933,health,86,Yes,Card,2026-01-15
99,23,Male,Psychology,803,health,104,Yes,UPI,2026-01-16
100,22,Male,Psychology,1333,health,161,Yes,Card,2026-01-17
101,23,Female,Psychology,1115,health,38,Yes,UPI,2026-01-18
102,20,Female,Psychology,920,health,162,Yes,Card,2026-01-19
103,25,Male,Psychology,780,health,105,Yes,UPI,2026-01-20
104,21,Female,Psychology,882,health,162,Yes,Card,2026-01-21
105,21,Female,Computer Science,959,health,161,Yes,UPI,2026-01-22
106,25,Female,Psychology,748,health,93,Yes,Card,2026-01-23
107,21,Male,Biology,810,health,161,Yes,UPI,2026-01-24
108,20,Male,Computer Science,965,health,59,Yes,Card,2026-01-25
109,24,Male,Psychology,784,health,179,Yes,UPI,2026-01-26
110,22,Male,Economics,970,health,40,Yes,Card,2026-01-27
111,23,Non-binary,Economics,1349,health,72,Yes,UPI,2026-01-28
112,19,Female,Psychology,760,health,185,Yes,Card,2026-01-01
113,21,Female,Computer Science,702,health,149,Yes,UPI,2026-01-02
114,21,Male,Engineering,720,health,81,Yes,Card,2026-01-03
115,22,Male,Biology,1286,health,126,Yes,UPI,2026-01-04
116,22,Female,Engineering,1135,health,44,Yes,Card,2026-01-05
117,18,Non-binary,Engineering,1030,health,36,Yes,UPI,2026-01-06
118,21,Female,Engineering,1265,health,153,Yes,Card,2026-01-07
119,24,Female,Psychology,1175,health,111,Yes,UPI,2026-01-08
120,23,Female,Psychology,1083,health,55,Yes,Card,2026-01-09
121,24,Non-binary,Biology,1487,health,120,Yes,UPI,2026-01-10
122,25,Non-binary,Computer Science,1327,health,162,Yes,Card,2026-01-11
123,22,Non-binary,Economics,1095,health,66,Yes,UPI,2026-01-12
124,23,Male,Biology,1460,health,84,Yes,Card,2026-01-13
125,20,Female,Engineering,1354,health,184,Yes,UPI,2026-01-14
126,20,Male,Biology,836,health,120,Yes,Card,2026-01-15
127,22,Male,Engineering,1212,health,119,Yes,UPI,2026-01-16
128,20,Non-binary,Engineering,1483,health,74,Yes,Card,2026-01-17
129,22,Non-binary,Computer Science,998,health,109,Yes,UPI,2026-01-18
130,22,Non-binary,Biology,885,health,156,Yes,Card,2026-01-19
131,25,Male,Engineering,726,health,30,Yes,UPI,2026-01-20
132,25,Female,Psychology,1037,health,92,Yes,Card,2026-01-21
133,22,Female,Engineering,1456,health,77,Yes,UPI,2026-01-22
134,24,Male,Economics,676,health,164,Yes,Card,2026-01-23
135,24,Female,Psychology,571,health,173,Yes,UPI,2026-01-24
136,23,Male,Computer Science,1213,health,180,Yes,Card,2026-01-25
137,24,Female,Psychology,1112,health,92,Yes,UPI,2026-01-26
138,18,Female,Economics,1100,health,198,Yes,Card,2026-01-27
139,21,Male,Psychology,526,health,58,Yes,UPI,2026-01-28
140,22,Male,Computer Science,951,health,47,Yes,Card,2026-01-01
141,23,Male,Computer Science,1301,health,70,Yes,UPI,2026-01-02
142,25,Male,Psychology,1103,health,165,Yes,Card,2026-01-03
143,24,Male,Computer Science,1083,health,65,Yes,UPI,2026-01-04
144,23,Female,Engineering,860,health,94,Yes,Card,2026-01-05
145,18,Male,Biology,1354,health,116,Yes,UPI,2026-01-06
146,23,Male,Biology,877,health,141,Yes,Card,2026-01-07
147,21,Male,Engineering,649,health,135,Yes,UPI,2026-01-08
148,24,Male,Computer Science,897,health,177,Yes,Card,2026-01-09
149,21,Non-binary,Psychology,1147,health,126,Yes,UPI,2026-01-10
150,23,Non-binary,Biology,1367,health,123,Yes,Card,2026-01-11
151,21,Male,Computer Science,647,health,102,Yes,UPI,2026-01-12
152,21,Female,Engineering,656,health,59,Yes,Card,2026-01-13
153,19,Non-binary,Economics,1131,health,161,Yes,UPI,2026-01-14
154,19,Female,Psychology,1319,health,175,Yes,Card,2026-01-15
155,22,Female,Economics,917,health,61,Yes,UPI,2026-01-16
156,19,Female,Biology,872,health,167,Yes,Card,2026-01-17
157,20,Male,Economics,901,health,100,Yes,UPI,2026-01-18
158,18,Male,Engineering,536,health,160,Yes,Card,2026-01-19
159,25,Female,Psychology,506,health,152,Yes,UPI,2026-01-20
160,23,Female,Economics,1201,health,135,Yes,Card,2026-01-21
161,25,Non-binary,Computer Science,1189,health,94,Yes,UPI,2026-01-22
162,23,Female,Economics,546,health,75,Yes,Card,2026-01-23
163,19,Non-binary,Biology,1181,health,134,Yes,UPI,2026-01-24
164,18,Female,Economics,810,health,58,Yes,Card,2026-01-25
165,19,Non-binary,Engineering,855,health,153,Yes,UPI,2026-01-26
166,23,Male,Biology,1354,health,173,Yes,Card,2026-01-27
167,20,Male,Psychology,1056,health,107,Yes,UPI,2026-01-28
168,19,Male,Economics,620,health,36,Yes,Card,2026-01-01
169,24,Female,Economics,1207,health,139,Yes,UPI,2026-01-02
170,21,Non-binary,Psychology,621,health,178,Yes,Card,2026-01-03
171,25,Female,Engineering,1033,health,63,Yes,UPI,2026-01-04
172,19,Non-binary,Psychology,722,health,186,Yes,Card,2026-01-05
173,20,Male,Psychology,1304,health,34,Yes,UPI,2026-01-06
174,21,Non-binary,Biology,912,health,40,Yes,Card,2026-01-07
175,23,Male,Biology,963,health,164,Yes,UPI,2026-01-08
176,18,Female,Engineering,1286,health,43,Yes,Card,2026-01-09
177,18,Male,Economics,1104,health,99,Yes,UPI,2026-01-10
178,23,Non-binary,Economics,697,health,69,Yes,Card,2026-01-11
179,21,Male,Engineering,1230,health,87,Yes,UPI,2026-01-12
180,25,Female,Engineering,1345,health,159,Yes,Card,2026-01-13
181,20,Female,Biology,1411,health,57,Yes,UPI,2026-01-14
182,24,Female,Economics,1355,health,131,Yes,Card,2026-01-15
183,24,Non-binary,Economics,608,health,166,Yes,UPI,2026-01-16
184,22,Female,Biology,566,health,132,Yes,Card,2026-01-17
185,25,Female,Economics,1310,health,30,Yes,UPI,2026-01-18
186,24,Female,Biology,1354,health,195,Yes,Card,2026-01-19
187,23,Male,Economics,1020,health,77,Yes,UPI,2026-01-20
188,24,Non-binary,Engineering,1394,health,126,Yes,Card,2026-01-21
189,22,Non-binary,Psychology,954,health,160,Yes,UPI,2026-01-22
190,21,Male,Biology,1448,health,182,Yes,Card,2026-01-23
191,21,Non-binary,Biology,968,health,64,Yes,UPI,2026-01-24
192,19,Male,Economics,1450,health,85,Yes,Card,2026-01-25
193,22,Female,Computer Science,1316,health,151,Yes,UPI,2026-01-26
194,24,Male,Computer Science,904,health,186,Yes,Card,2026-01-27
195,23,Female,Computer Science,1488,health,168,Yes,UPI,2026-01-28
196,20,Female,Psychology,893,health,176,Yes,Card,2026-01-01
197,21,Male,Biology,527,health,168,Yes,UPI,2026-01-02
198,24,Male,Biology,804,health,94,Yes,Card,2026-01-03
199,25,Female,Engineering,547,health,116,Yes,UPI,2026-01-04
200,19,Non-binary,Computer Science,523,health,92,Yes,Card,2026-01-05
201,24,Female,Economics,1040,health,90,Yes,UPI,2026-01-06
202,24,Male,Computer Science,918,health,155,Yes,Card,2026-01-07
203,23,Female,Biology,504,health,195,Yes,UPI,2026-01-08
204,24,Female,Economics,1203,health,66,Yes,Card,2026-01-09
205,20,Female,Psychology,951,health,129,Yes,UPI,2026-01-10
206,24,Non-binary,Psychology,857,health,69,Yes,Card,2026-01-11
207,19,Male,Psychology,812,health,87,Yes,UPI,2026-01-12
208,18,Male,Computer Science,540,health,73,Yes,Card,2026-01-13
209,19,Non-binary,Psychology,889,health,171,Yes,UPI,2026-01-14
210,18,Non-binary,Psychology,992,health,171,Yes,Card,2026-01-15
211,21,Male,Biology,760,health,165,Yes,UPI,2026-01-16
212,25,Male,Biology,1199,health,189,Yes,Card,2026-01-17
213,20,Female,Biology,578,health,183,Yes,UPI,2026-01-18
214,24,Female,Economics,994,health,66,Yes,Card,2026-01-19
215,18,Non-binary,Economics,552,health,46,Yes,UPI,2026-01-20
216,21,Male,Computer Science,1444,health,79,Yes,Card,2026-01-21
217,19,Female,Psychology,1203,health,182,Yes,UPI,2026-01-22
218,25,Female,Computer Science,1481,health,99,Yes,Card,2026-01-23
219,25,Non-binary,Economics,700,health,169,Yes,UPI,2026-01-24
220,25,Female,Economics,1087,health,141,Yes,Card,2026-01-25
221,23,Male,Economics,672,health,195,Yes,UPI,2026-01-26
222,21,Male,Computer Science,825,health,34,Yes,Card,2026-01-27
223,24,Male,Computer Science,1033,health,153,Yes,UPI,2026-01-28
224,25,Non-binary,Engineering,774,health,80,Yes,Card,2026-01-01
225,23,Male,Engineering,1365,health,128,Yes,UPI,2026-01-02
226,25,Non-binary,Economics,810,health,110,Yes,Card,2026-01-03
227,22,Male,Economics,856,health,91,Yes,UPI,2026-01-04
228,21,Female,Psychology,985,health,194,Yes,Card,2026-01-05
229,22,Non-binary,Biology,919,health,64,Yes,UPI,2026-01-06
230,18,Female,Biology,637,health,197,Yes,Card,2026-01-07
231,20,Male,Economics,894,health,81,Yes,UPI,2026-01-08
232,22,Female,Economics,874,health,45,Yes,Card,2026-01-09
233,22,Female,Computer Science,850,health,48,Yes,UPI,2026-01-10
234,24,Non-binary,Engineering,879,health,60,Yes,Card,2026-01-11
235,24,Female,Economics,811,health,111,Yes,UPI,2026-01-12
236,21,Male,Computer Science,809,health,193,Yes,Card,2026-01-13
237,18,Non-binary,Psychology,596,health,134,Yes,UPI,2026-01-14
238,25,Male,Economics,856,health,58,Yes,Card,2026-01-15
239,25,Male,Computer Science,886,health,46,Yes,UPI,2026-01-16
240,24,Female,Psychology,1205,health,182,Yes,Card,2026-01-17
241,21,Non-binary,Biology,1353,health,60,Yes,UPI,2026-01-18
242,22,Male,Computer Science,1268,health,124,Yes,Card,2026-01-19
243,23,Non-binary,Psychology,1112,health,190,Yes,UPI,2026-01-20
244,20,Female,Engineering,1206,health,52,Yes,Card,2026-01-21
245,24,Male,Biology,1159,health,41,Yes,UPI,2026-01-22
246,19,Non-binary,Biology,1250,health,108,Yes,Card,2026-01-23
247,20,Non-binary,Computer Science,1120,health,38,Yes,UPI,2026-01-24
248,24,Non-binary,Computer Science,1277,health,152,Yes,Card,2026-01-25
249,19,Male,Psychology,1442,health,178,Yes,UPI,2026-01-26
250,24,Non-binary,Biology,776,health,173,Yes,Card,2026-01-27
251,21,Female,Biology,800,health,45,Yes,UPI,2026-01-28
252,18,Female,Computer Science,1078,health,156,Yes,Card,2026-01-01
253,20,Male,Computer Science,1404,health,75,Yes,UPI,2026-01-02
254,21,Non-binary,Psychology,1097,health,37,Yes,Card,2026-01-03
255,22,Non-binary,Biology,835,health,101,Yes,UPI,2026-01-04
256,18,Non-binary,Economics,755,health,99,Yes,Card,2026-01-05
257,19,Male,Engineering,1087,health,167,Yes,UPI,2026-01-06
258,23,Male,Computer Science,931,health,193,Yes,Card,2026-01-07
259,20,Female,Psychology,983,health,63,Yes,UPI,2026-01-08
260,21,Non-binary,Engineering,639,health,192,Yes,Card,2026-01-09
261,20,Male,Engineering,527,health,162,Yes,UPI,2026-01-10
262,24,Male,Computer Science,744,health,117,Yes,Card,2026-01-11
263,21,Male,Economics,1118,health,149,Yes,UPI,2026-01-12
264,22,Male,Engineering,1276,health,136,Yes,Card,2026-01-13
265,25,Female,Engineering,880,health,164,Yes,UPI,2026-01-14
266,23,Male,Engineering,1424,health,114,Yes,Card,2026-01-15
267,22,Female,Psychology,1276,health,98,Yes,UPI,2026-01-16
268,19,Non-binary,Computer Science,697,health,175,Yes,Card,2026-01-17
269,23,Non-binary,Computer Science,1379,health,113,Yes,UPI,2026-01-18
270,20,Female,Computer Science,1466,health,30,Yes,Card,2026-01-19
271,24,Male,Biology,1126,health,40,Yes,UPI,2026-01-20
272,23,Non-binary,Biology,1126,health,120,Yes,Card,2026-01-21
273,21,Non-binary,Biology,618,health,150,Yes,UPI,2026-01-22
274,22,Non-binary,Biology,785,health,104,Yes,Card,2026-01-23
275,18,Non-binary,Computer Science,770,health,191,Yes,UPI,2026-01-24
276,25,Non-binary,Psychology,1431,health,124,Yes,Card,2026-01-25
277,18,Female,Biology,1338,health,149,Yes,UPI,2026-01-26
278,25,Female,Psychology,1121,health,101,Yes,Card,2026-01-27
279,24,Female,Engineering,1245,health,199,Yes,UPI,2026-01-28
280,20,Female,Computer Science,748,health,199,Yes,Card,2026-01-01
281,20,Female,Biology,1389,health,96,Yes,UPI,2026-01-02
282,19,Female,Engineering,1122,health,57,Yes,Card,2026-01-03
283,23,Male,Psychology,1113,health,135,Yes,UPI,2026-01-04
284,20,Female,Economics,879,health,82,Yes,Card,2026-01-05
285,18,Non-binary,Economics,1489,health,96,Yes,UPI,2026-01-06
286,22,Female,Biology,869,health,37,Yes,Card,2026-01-07
287,23,Male,Psychology,1381,health,65,Yes,UPI,2026-01-08
288,21,Non-binary,Biology,1325,health,102,Yes,Card,2026-01-09
289,20,Male,Psychology,581,health,188,Yes,UPI,2026-01-10
290,22,Non-binary,Engineering,694,health,135,Yes,Card,2026-01-11
291,24,Female,Economics,615,health,64,Yes,UPI,2026-01-12
292,25,Female,Economics,1394,health,101,Yes,Card,2026-01-13
293,25,Female,Biology,800,health,48,Yes,UPI,2026-01-14
294,20,Male,Psychology,913,health,133,Yes,Card,2026-01-15
295,19,Male,Psychology,1243,health,94,Yes,UPI,2026-01-16
296,20,Female,Economics,655,health,80,Yes,Card,2026-01-17
